pokedex_number,pokemon_name,source_page_url,downloaded_image_url,local_filename,success_failure,selection_method,error
0153,Bayleef,https://www.pokemon.com/us/pokedex/bayleef,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/153.png,0153_bayleef.png,success,canonical-full-asset,
0154,Meganium,https://www.pokemon.com/us/pokedex/meganium,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/154.png,0154_meganium.png,success,canonical-full-asset,
0155,Cyndaquil,https://www.pokemon.com/us/pokedex/cyndaquil,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/155.png,0155_cyndaquil.png,success,canonical-full-asset,
0156,Quilava,https://www.pokemon.com/us/pokedex/quilava,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/156.png,0156_quilava.png,success,canonical-full-asset,
0157,Typhlosion,https://www.pokemon.com/us/pokedex/typhlosion,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/157.png,0157_typhlosion.png,success,canonical-full-asset,
0158,Totodile,https://www.pokemon.com/us/pokedex/totodile,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/158.png,0158_totodile.png,success,canonical-full-asset,
0159,Croconaw,https://www.pokemon.com/us/pokedex/croconaw,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/159.png,0159_croconaw.png,success,canonical-full-asset,
0160,Feraligatr,https://www.pokemon.com/us/pokedex/feraligatr,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/160.png,0160_feraligatr.png,success,canonical-full-asset,
0161,Sentret,https://www.pokemon.com/us/pokedex/sentret,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/161.png,0161_sentret.png,success,canonical-full-asset,
0162,Furret,https://www.pokemon.com/us/pokedex/furret,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/162.png,0162_furret.png,success,canonical-full-asset,
0163,Hoothoot,https://www.pokemon.com/us/pokedex/hoothoot,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/163.png,0163_hoothoot.png,success,canonical-full-asset,
0164,Noctowl,https://www.pokemon.com/us/pokedex/noctowl,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/164.png,0164_noctowl.png,success,canonical-full-asset,
0165,Ledyba,https://www.pokemon.com/us/pokedex/ledyba,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/165.png,0165_ledyba.png,success,canonical-full-asset,
0166,Ledian,https://www.pokemon.com/us/pokedex/ledian,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/166.png,0166_ledian.png,success,canonical-full-asset,
0167,Spinarak,https://www.pokemon.com/us/pokedex/spinarak,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/167.png,0167_spinarak.png,success,canonical-full-asset,
0168,Ariados,https://www.pokemon.com/us/pokedex/ariados,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/168.png,0168_ariados.png,success,canonical-full-asset,
0169,Crobat,https://www.pokemon.com/us/pokedex/crobat,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/169.png,0169_crobat.png,success,canonical-full-asset,
0170,Chinchou,https://www.pokemon.com/us/pokedex/chinchou,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/170.png,0170_chinchou.png,success,canonical-full-asset,
0171,Lanturn,https://www.pokemon.com/us/pokedex/lanturn,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/171.png,0171_lanturn.png,success,canonical-full-asset,
0172,Pichu,https://www.pokemon.com/us/pokedex/pichu,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/172.png,0172_pichu.png,success,canonical-full-asset,
0173,Cleffa,https://www.pokemon.com/us/pokedex/cleffa,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/173.png,0173_cleffa.png,success,canonical-full-asset,
0174,Igglybuff,https://www.pokemon.com/us/pokedex/igglybuff,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/174.png,0174_igglybuff.png,success,canonical-full-asset,
0175,Togepi,https://www.pokemon.com/us/pokedex/togepi,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/175.png,0175_togepi.png,success,canonical-full-asset,
0176,Togetic,https://www.pokemon.com/us/pokedex/togetic,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/176.png,0176_togetic.png,success,canonical-full-asset,
0177,Natu,https://www.pokemon.com/us/pokedex/natu,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/177.png,0177_natu.png,success,canonical-full-asset,
0178,Xatu,https://www.pokemon.com/us/pokedex/xatu,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/178.png,0178_xatu.png,success,canonical-full-asset,
0179,Mareep,https://www.pokemon.com/us/pokedex/mareep,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/179.png,0179_mareep.png,success,canonical-full-asset,
0180,Flaaffy,https://www.pokemon.com/us/pokedex/flaaffy,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/180.png,0180_flaaffy.png,success,canonical-full-asset,
0181,Ampharos,https://www.pokemon.com/us/pokedex/ampharos,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/181.png,0181_ampharos.png,success,canonical-full-asset,
0182,Bellossom,https://www.pokemon.com/us/pokedex/bellossom,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/182.png,0182_bellossom.png,success,canonical-full-asset,
0183,Marill,https://www.pokemon.com/us/pokedex/marill,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/183.png,0183_marill.png,success,canonical-full-asset,
0184,Azumarill,https://www.pokemon.com/us/pokedex/azumarill,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/184.png,0184_azumarill.png,success,canonical-full-asset,
0185,Sudowoodo,https://www.pokemon.com/us/pokedex/sudowoodo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/185.png,0185_sudowoodo.png,success,canonical-full-asset,
0186,Politoed,https://www.pokemon.com/us/pokedex/politoed,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/186.png,0186_politoed.png,success,canonical-full-asset,
0187,Hoppip,https://www.pokemon.com/us/pokedex/hoppip,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/187.png,0187_hoppip.png,success,canonical-full-asset,
0188,Skiploom,https://www.pokemon.com/us/pokedex/skiploom,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/188.png,0188_skiploom.png,success,canonical-full-asset,
0189,Jumpluff,https://www.pokemon.com/us/pokedex/jumpluff,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/189.png,0189_jumpluff.png,success,canonical-full-asset,
0190,Aipom,https://www.pokemon.com/us/pokedex/aipom,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/190.png,0190_aipom.png,success,canonical-full-asset,
0191,Sunkern,https://www.pokemon.com/us/pokedex/sunkern,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/191.png,0191_sunkern.png,success,canonical-full-asset,
0192,Sunflora,https://www.pokemon.com/us/pokedex/sunflora,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/192.png,0192_sunflora.png,success,canonical-full-asset,
0193,Yanma,https://www.pokemon.com/us/pokedex/yanma,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/193.png,0193_yanma.png,success,canonical-full-asset,
0194,Wooper,https://www.pokemon.com/us/pokedex/wooper,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/194.png,0194_wooper.png,success,canonical-full-asset,
0195,Quagsire,https://www.pokemon.com/us/pokedex/quagsire,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/195.png,0195_quagsire.png,success,canonical-full-asset,
0196,Espeon,https://www.pokemon.com/us/pokedex/espeon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/196.png,0196_espeon.png,success,canonical-full-asset,
0197,Umbreon,https://www.pokemon.com/us/pokedex/umbreon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/197.png,0197_umbreon.png,success,canonical-full-asset,
0198,Murkrow,https://www.pokemon.com/us/pokedex/murkrow,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/198.png,0198_murkrow.png,success,canonical-full-asset,
0199,Slowking,https://www.pokemon.com/us/pokedex/slowking,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/199.png,0199_slowking.png,success,canonical-full-asset,
0200,Misdreavus,https://www.pokemon.com/us/pokedex/misdreavus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/200.png,0200_misdreavus.png,success,canonical-full-asset,
0201,Unown,https://www.pokemon.com/us/pokedex/unown,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/201.png,0201_unown.png,success,canonical-full-asset,
0202,Wobbuffet,https://www.pokemon.com/us/pokedex/wobbuffet,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/202.png,0202_wobbuffet.png,success,canonical-full-asset,
0203,Girafarig,https://www.pokemon.com/us/pokedex/girafarig,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/203.png,0203_girafarig.png,success,canonical-full-asset,
0204,Pineco,https://www.pokemon.com/us/pokedex/pineco,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/204.png,0204_pineco.png,success,canonical-full-asset,
0205,Forretress,https://www.pokemon.com/us/pokedex/forretress,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/205.png,0205_forretress.png,success,canonical-full-asset,
0206,Dunsparce,https://www.pokemon.com/us/pokedex/dunsparce,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/206.png,0206_dunsparce.png,success,canonical-full-asset,
0207,Gligar,https://www.pokemon.com/us/pokedex/gligar,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/207.png,0207_gligar.png,success,canonical-full-asset,
0208,Steelix,https://www.pokemon.com/us/pokedex/steelix,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/208.png,0208_steelix.png,success,canonical-full-asset,
0209,Snubbull,https://www.pokemon.com/us/pokedex/snubbull,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/209.png,0209_snubbull.png,success,canonical-full-asset,
0210,Granbull,https://www.pokemon.com/us/pokedex/granbull,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/210.png,0210_granbull.png,success,canonical-full-asset,
0211,Qwilfish,https://www.pokemon.com/us/pokedex/qwilfish,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/211.png,0211_qwilfish.png,success,canonical-full-asset,
0212,Scizor,https://www.pokemon.com/us/pokedex/scizor,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/212.png,0212_scizor.png,success,canonical-full-asset,
0213,Shuckle,https://www.pokemon.com/us/pokedex/shuckle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/213.png,0213_shuckle.png,success,canonical-full-asset,
0214,Heracross,https://www.pokemon.com/us/pokedex/heracross,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/214.png,0214_heracross.png,success,canonical-full-asset,
0215,Sneasel,https://www.pokemon.com/us/pokedex/sneasel,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/215.png,0215_sneasel.png,success,canonical-full-asset,
0216,Teddiursa,https://www.pokemon.com/us/pokedex/teddiursa,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/216.png,0216_teddiursa.png,success,canonical-full-asset,
0217,Ursaring,https://www.pokemon.com/us/pokedex/ursaring,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/217.png,0217_ursaring.png,success,canonical-full-asset,
0218,Slugma,https://www.pokemon.com/us/pokedex/slugma,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/218.png,0218_slugma.png,success,canonical-full-asset,
0219,Magcargo,https://www.pokemon.com/us/pokedex/magcargo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/219.png,0219_magcargo.png,success,canonical-full-asset,
0220,Swinub,https://www.pokemon.com/us/pokedex/swinub,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/220.png,0220_swinub.png,success,canonical-full-asset,
0221,Piloswine,https://www.pokemon.com/us/pokedex/piloswine,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/221.png,0221_piloswine.png,success,canonical-full-asset,
0222,Corsola,https://www.pokemon.com/us/pokedex/corsola,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/222.png,0222_corsola.png,success,canonical-full-asset,
0223,Remoraid,https://www.pokemon.com/us/pokedex/remoraid,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/223.png,0223_remoraid.png,success,canonical-full-asset,
0224,Octillery,https://www.pokemon.com/us/pokedex/octillery,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/224.png,0224_octillery.png,success,canonical-full-asset,
0225,Delibird,https://www.pokemon.com/us/pokedex/delibird,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/225.png,0225_delibird.png,success,canonical-full-asset,
0226,Mantine,https://www.pokemon.com/us/pokedex/mantine,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/226.png,0226_mantine.png,success,canonical-full-asset,
0227,Skarmory,https://www.pokemon.com/us/pokedex/skarmory,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/227.png,0227_skarmory.png,success,canonical-full-asset,
0228,Houndour,https://www.pokemon.com/us/pokedex/houndour,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/228.png,0228_houndour.png,success,canonical-full-asset,
0229,Houndoom,https://www.pokemon.com/us/pokedex/houndoom,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/229.png,0229_houndoom.png,success,canonical-full-asset,
0230,Kingdra,https://www.pokemon.com/us/pokedex/kingdra,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/230.png,0230_kingdra.png,success,canonical-full-asset,
0231,Phanpy,https://www.pokemon.com/us/pokedex/phanpy,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/231.png,0231_phanpy.png,success,canonical-full-asset,
0232,Donphan,https://www.pokemon.com/us/pokedex/donphan,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/232.png,0232_donphan.png,success,canonical-full-asset,
0233,Porygon2,https://www.pokemon.com/us/pokedex/porygon2,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/233.png,0233_porygon2.png,success,canonical-full-asset,
0234,Stantler,https://www.pokemon.com/us/pokedex/stantler,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/234.png,0234_stantler.png,success,canonical-full-asset,
0235,Smeargle,https://www.pokemon.com/us/pokedex/smeargle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/235.png,0235_smeargle.png,success,canonical-full-asset,
0236,Tyrogue,https://www.pokemon.com/us/pokedex/tyrogue,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/236.png,0236_tyrogue.png,success,canonical-full-asset,
0237,Hitmontop,https://www.pokemon.com/us/pokedex/hitmontop,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/237.png,0237_hitmontop.png,success,canonical-full-asset,
0238,Smoochum,https://www.pokemon.com/us/pokedex/smoochum,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/238.png,0238_smoochum.png,success,canonical-full-asset,
0239,Elekid,https://www.pokemon.com/us/pokedex/elekid,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/239.png,0239_elekid.png,success,canonical-full-asset,
